agents,score,clow,chigh,Q1,Q2,Q3,means
7696,54109.71970000001,84262.76173525311,39849.69093769326,10308.915,52133.5,86662.15,"[533.167, 2451.83, 18166.0, 20896.5, 50086.7, 52133.5, 54109.7197, 69259.2, 70067.3, 103257.0, 154246.0]"
7709,45853.48,71405.67131735102,33769.293512302174,9153.6,58513.8,74895.9,"[367.8, 2312.7, 15994.5, 31438.6, 45853.48, 58513.8, 58707.9, 60042.4, 69888.0, 79903.8, 81365.3]"
7722,57121.91370000001,88953.52314983052,42068.05393439483,9312.384999999998,68024.3,86706.75,"[406.167, 1687.67, 16937.1, 22392.1, 57121.91370000001, 68024.3, 72647.1, 78251.2, 78860.6, 94552.9, 137460.0]"
7735,50548.8433,78717.56058977598,37227.24482645743,8025.95,56349.3,80543.5,"[507.433, 1592.5, 14459.4, 25505.8, 50548.8433, 56349.3, 65280.4, 76533.6, 79137.0, 81950.0, 104173.0]"
7748,61827.48300000001,96281.30579134032,45533.52156813121,7771.165000000001,63920.9,105341.75,"[472.1, 2045.13, 13497.2, 29597.6, 61827.48300000001, 63920.9, 72550.1, 87036.3, 94766.5, 115917.0, 138472.0]"
7761,62176.116299999994,96824.21757971676,45790.27634957554,8386.115,62176.116299999994,121138.0,"[538.733, 1800.53, 14971.7, 28911.7, 52615.1, 62176.116299999994, 72844.2, 74250.2, 119362.0, 122914.0, 133553.0]"
7774,60035.689699999995,93491.02240503175,44213.93592575299,9506.765,80565.3,95908.95,"[452.467, 1129.53, 17884.0, 28142.7, 60035.6897, 80565.3, 86513.1, 92567.9, 93781.9, 98036.0, 101284.0]"
7787,55852.377,86976.52772166421,41133.089839042856,8856.685,60330.6,98189.8,"[455.7, 1733.27, 15980.1, 23483.0, 55852.377, 60330.6, 67565.1, 83784.4, 89400.6, 106979.0, 108812.0]"
7800,61938.059700000005,96453.50217633788,45614.956980185474,9406.815,61938.059700000005,115240.0,"[400.367, 1552.23, 17261.4, 18717.9, 54741.7, 61938.059700000005, 81946.8, 88384.2, 107045.0, 123435.0, 125896.0]"
7813,53615.74,83493.50818905239,39485.894220880946,9360.599999999999,60303.1,90516.85,"[483.8, 1533.1, 17188.1, 18292.5, 53615.740000000005, 60303.1, 65475.5, 72876.6, 85347.4, 95686.3, 118971.0]"
7826,56311.233700000004,87691.08571599671,41471.0198409181,10119.835000000001,56311.233700000004,94497.65,"[535.567, 2128.47, 18111.2, 28282.6, 54450.3, 56311.233700000004, 65919.5, 89401.4, 94270.5, 94724.8, 115288.0]"
7839,57699.0467,89852.26778828316,42493.089802395145,11308.6,57699.046700000006,89033.6,"[468.667, 1774.2, 20843.0, 24955.6, 48607.9, 57699.046700000006, 79987.4, 83501.5, 87460.7, 90606.5, 138785.0]"
7852,54061.739700000006,84188.04452491691,39814.355545423794,9779.165,51902.1,100458.65,"[475.667, 1470.93, 18087.4, 21330.3, 48740.4, 51902.1, 54061.7397, 65279.3, 82726.3, 118191.0, 132414.0]"
7865,66953.4333,104263.72985840954,49308.583356466,11455.0,66953.4333,123527.5,"[408.833, 1669.1, 21240.9, 24714.0, 63838.4, 66953.4333, 78117.5, 97771.6, 119802.0, 127253.0, 134719.0]"
7878,61777.26,96203.09565264265,45496.53429414309,9703.8665,70405.2,110594.15,"[558.967, 885.433, 18522.3, 21542.0, 61777.259999999995, 70405.2, 72999.4, 86946.0, 99566.3, 121622.0, 124725.0]"
7891,58536.553,91156.48067646551,43109.88041595604,12262.565,59336.2,97833.05,"[616.6, 1529.43, 22995.7, 23542.5, 58536.553, 59336.2, 85917.7, 91261.3, 97239.5, 98426.6, 104500.0]"
7904,57304.83030000001,89238.37137984681,42202.764851727,14833.485,68069.3,92277.05,"[573.333, 1300.27, 28366.7, 28858.1, 57304.83030000001, 68069.3, 77708.4, 77921.1, 86085.5, 98468.6, 105697.0]"
7917,61968.316699999996,96500.62011366889,45637.240076556816,13609.300000000001,62358.0,102046.45,"[472.667, 1588.4, 25630.2, 28486.2, 61968.3167, 62358.0, 71488.4, 80885.4, 87593.9, 116499.0, 144681.0]"
7930,64772.6663,100867.71429706663,47702.53380679293,12319.215,70149.5,107499.8,"[374.133, 1610.43, 23028.0, 28837.5, 64772.6663, 70149.5, 80488.7, 89609.8, 91765.6, 123234.0, 138629.0]"
7943,57534.56299999999,89596.12432830452,42371.95399452866,12229.215,70337.5,96675.65,"[468.6, 1514.93, 22943.5, 26254.1, 57534.56299999999, 70337.5, 71119.2, 72393.5, 92238.3, 101113.0, 116963.0]"
7956,60651.05629999999,94449.30660023952,44667.1293438549,11574.765,72493.0,100546.55,"[472.733, 1542.03, 21607.5, 28954.3, 60651.0563, 72493.0, 73874.2, 93581.7, 99427.1, 101666.0, 112892.0]"
7969,54377.516299999996,84679.78997388415,40046.912653187836,9299.765000000001,60614.9,80375.9,"[518.833, 1076.13, 17523.4, 25154.6, 54377.516299999996, 60614.9, 69741.5, 76972.0, 79979.6, 80772.2, 131422.0]"
7982,57700.0467,89853.8250456891,42493.826263259456,13330.35,61111.6,99066.55,"[398.367, 1725.4, 24935.3, 25467.1, 57700.046700000006, 61111.6, 71426.8, 74454.8, 85009.1, 113124.0, 119348.0]"
7995,57783.0003,89983.00515363709,42554.91834321287,10269.935000000001,59774.5,100384.1,"[487.233, 1367.17, 19172.7, 24774.0, 57783.0003, 59774.5, 78151.3, 88963.9, 98108.2, 102660.0, 104371.0]"
8008,53893.163700000005,83925.528300456,39690.20591876231,14211.135,66773.0,85816.70000000001,"[489.467, 1972.07, 26450.2, 31411.0, 53893.1637, 66773.0, 69645.9, 80708.6, 81828.1, 89805.3, 89848.0]"
